Block Size	Time Taken
42700	0.002765
42800	0.002749
42900	0.002694
43000	0.002726
43100	0.002762
43200	0.002774
43300	0.002739
43400	0.002725
43500	0.002766
43600	0.002799
43700	0.002804
43800	0.002786
43900	0.002758
44000	0.002796
44100	0.002832
44200	0.002837
44300	0.002817
44400	0.002794
44500	0.002812
44600	0.002817
44700	0.002846
44800	0.002861
44900	0.002852
45000	0.002823
45100	0.002834
45200	0.002874
45300	0.002826
45400	0.002861
45500	0.002875
45600	0.002882
45700	0.002857
45800	0.002899
45900	0.002906
46000	0.002939
46100	0.002924
46200	0.002898
46300	0.002933
46400	0.002939
46500	0.002977
46600	0.002958
46700	0.002996
46800	0.003004
46900	0.002982
47000	0.002990
47100	0.003070
47200	0.003045
47300	0.003096
47400	0.003098
47500	0.003044
47600	0.003075
47700	0.003077
47800	0.003056
47900	0.003051
48000	0.003028
48100	0.003083
48200	0.003115
48300	0.003103
48400	0.003133
48500	0.003085
48600	0.003142
48700	0.003114
48800	0.003094
48900	0.003091
49000	0.003093
49100	0.003135
49200	0.003145
49300	0.003123
49400	0.003191
49500	0.003230
49600	0.003159
49700	0.003188
49800	0.003195
49900	0.003215
50000	0.003213
50100	0.003180
50200	0.003189
50300	0.003195
50400	0.003252
50500	0.003230
50600	0.003267
50700	0.003260
50800	0.003283
50900	0.003255
51000	0.003265
51100	0.003306
51200	0.003321
51300	0.003297
51400	0.003300
51500	0.003310
51600	0.003315
51700	0.003294
51800	0.003327
51900	0.003345
52000	0.003308
52100	0.003316
52200	0.003324
52300	0.003335
52400	0.003336
52500	0.003499
52600	0.003344
52700	0.003365
52800	0.003379
52900	0.003352
53000	0.003358
53100	0.003361
53200	0.003427
53300	0.003407
53400	0.003440
53500	0.003444
53600	0.003433
53700	0.003445
53800	0.003529
53900	0.003456
54000	0.003435
54100	0.003470
54200	0.003507
54300	0.003473
54400	0.003446
54500	0.003470
54600	0.003476
54700	0.003485
54800	0.003495
54900	0.003494
55000	0.003551
55100	0.003510
55200	0.003549
55300	0.003570
55400	0.003705
55500	0.003580
55600	0.003572
55700	0.003604
55800	0.003646
55900	0.003653
56000	0.003615
56100	0.003609
56200	0.003590
56300	0.003621
56400	0.003650
56500	0.003599
56600	0.003629
56700	0.003663
56800	0.003635
56900	0.003602
57000	0.003810
57100	0.003682
57200	0.003756
57300	0.003673
57400	0.003696
57500	0.003710
57600	0.003738
57700	0.003693
57800	0.003714
57900	0.003724
58000	0.003744
58100	0.003689
58200	0.003749
58300	0.003715
58400	0.003757
58500	0.003764
58600	0.003745
58700	0.003805
58800	0.003758
58900	0.003795
59000	0.003781
59100	0.003798
59200	0.003763
59300	0.003775
59400	0.003806
59500	0.003812
59600	0.003819
59700	0.003825
59800	0.003830
59900	0.003872
60000	0.003845
60100	0.003821
60200	0.003833
60300	0.003891
60400	0.003875
60500	0.003879
60600	0.003886
60700	0.003891
60800	0.003890
60900	0.003886
61000	0.004186
61100	0.003926
61200	0.003901
61300	0.003882
61400	0.003938
61500	0.003917
61600	0.003923
61700	0.003935
61800	0.004015
61900	0.004020
62000	0.004056
62100	0.004002
62200	0.003972
62300	0.003998
62400	0.003992
62500	0.004034
62600	0.004038
62700	0.004039
62800	0.004024
62900	0.004084
63000	0.004068
63100	0.004043
63200	0.004024
63300	0.004052
63400	0.004064
63500	0.004049
63600	0.004082
63700	0.004116
63800	0.004126
63900	0.004172
64000	0.004138
64100	0.004090
64200	0.004116
64300	0.004090
64400	0.004123
64500	0.004127
64600	0.004153
64700	0.004132
64800	0.004133
64900	0.004139
65000	0.004117
65100	0.004174
65200	0.004151
65300	0.004155
65400	0.004180
65500	0.004200
65600	0.004147
65700	0.004185
65800	0.004191
65900	0.004205
66000	0.004217
66100	0.004359
66200	0.004279
66300	0.004272
66400	0.004243
66500	0.004256
66600	0.004293
66700	0.004330
66800	0.004357
66900	0.004363
67000	0.004436
67100	0.004325
67200	0.004284
67300	0.004342
67400	0.004320
67500	0.004324
67600	0.004336
67700	0.004357
67800	0.004378
67900	0.004385
68000	0.004394
68100	0.004347
68200	0.004405
68300	0.004387
68400	0.004402
68500	0.004436
68600	0.004419
68700	0.004447
68800	0.004454
68900	0.004462
69000	0.004440
69100	0.004450
69200	0.004480
69300	0.004477
69400	0.004431
69500	0.004457
69600	0.004500
69700	0.004656
69800	0.004603
69900	0.004590
70000	0.004559
70100	0.004516
70200	0.004580
70300	0.004572
70400	0.004578
70500	0.004656
70600	0.004567
70700	0.004594
70800	0.004595
70900	0.004602
71000	0.004581
71100	0.004598
71200	0.004622
71300	0.004626
71400	0.004637
71500	0.004632
71600	0.004646
71700	0.004662
71800	0.004672
71900	0.004678
72000	0.004669
72100	0.004709
72200	0.004686
72300	0.004658
72400	0.004689
72500	0.004694
72600	0.004712
72700	0.004731
72800	0.004740
72900	0.004690
73000	0.004718
73100	0.004730
73200	0.004706
73300	0.004706
73400	0.004708
73500	0.004742
73600	0.004751
73700	0.004820
73800	0.004780
73900	0.004933
74000	0.004788
74100	0.004847
74200	0.004803
74300	0.004787
74400	0.004898
74500	0.005012
74600	0.004850
74700	0.004865
74800	0.004936
74900	0.004884
75000	0.004892
75100	0.004914
75200	0.004915
75300	0.004932
75400	0.004909
75500	0.005115
75600	0.004949
75700	0.004938
75800	0.004960
75900	0.004978
76000	0.004963
76100	0.004972
76200	0.004986
76300	0.004993
76400	0.004992
76500	0.004949
76600	0.005005
76700	0.005046
76800	0.004992
76900	0.005031
77000	0.005007
77100	0.005017
77200	0.005154
77300	0.005034
77400	0.005099
77500	0.005018
77600	0.005012
77700	0.005065
77800	0.005047
77900	0.005056
78000	0.005113
78100	0.005117
78200	0.005080
78300	0.005076
78400	0.005083
78500	0.005065
78600	0.005132
78700	0.005109
78800	0.005167
78900	0.005209
79000	0.005196
79100	0.005151
79200	0.005187
79300	0.005172
79400	0.005177
79500	0.005181
79600	0.005166
79700	0.005192
79800	0.005384
79900	0.005185
80000	0.005255
80100	0.005232
80200	0.005260
80300	0.005483
80400	0.005394
80500	0.005367
80600	0.005320
80700	0.005306
80800	0.005321
80900	0.005323
81000	0.005320
81100	0.005393
81200	0.005304
81300	0.005332
81400	0.005312
81500	0.005342
81600	0.005310
81700	0.005299
81800	0.005319
81900	0.005316
82000	0.005298
82100	0.005312
82200	0.005374
82300	0.005354
82400	0.005372
82500	0.005401
82600	0.005387
82700	0.005393
82800	0.005398
82900	0.005416
83000	0.005426
83100	0.005469
83200	0.005446
83300	0.005496
83400	0.005462
83500	0.005475
83600	0.005536
83700	0.005481
83800	0.005662
83900	0.005597
84000	0.005507
84100	0.005564
84200	0.005565
84300	0.005538
84400	0.005635
84500	0.005614
84600	0.005600
84700	0.005543
84800	0.005554
84900	0.005563
85000	0.005557
85100	0.005565
85200	0.005625
85300	0.005576
85400	0.005677
85500	0.005619
85600	0.005595
85700	0.005661
85800	0.005600
85900	0.005632
86000	0.005688
86100	0.005621
86200	0.005690
86300	0.005678
86400	0.005675
86500	0.005680
86600	0.005757
86700	0.005787
86800	0.005817
86900	0.005983
87000	0.005773
87100	0.005845
87200	0.005821
87300	0.006075
87400	0.005903
87500	0.006231
87600	0.005881
87700	0.005843
87800	0.005888
87900	0.005899
88000	0.005865
88100	0.005964
88200	0.006036
88300	0.006230
88400	0.006231
88500	0.006100
88600	0.005950
88700	0.006040
88800	0.005897
88900	0.005924
89000	0.005947
89100	0.005910
89200	0.005908
89300	0.006017
89400	0.005897
89500	0.006173
89600	0.005956
89700	0.005961
89800	0.005879
89900	0.005887
90000	0.005882
90100	0.005903
90200	0.005898
90300	0.005896
90400	0.005919
90500	0.005901
90600	0.005907
90700	0.005925
90800	0.005984
90900	0.005960
91000	0.005944
91100	0.005977
91200	0.006008
91300	0.005995
91400	0.005995
91500	0.005991
91600	0.006033
91700	0.006005
91800	0.006010
91900	0.006074
92000	0.006057
92100	0.006054
92200	0.006043
92300	0.006089
92400	0.006084
92500	0.006061
92600	0.006068
92700	0.006292
92800	0.006238
92900	0.006085
93000	0.006093
93100	0.006153
93200	0.006123
93300	0.006176
93400	0.006114
93500	0.006144
93600	0.006223
93700	0.006232
